% DNS of turbulent channel flow at Re_b=10000 using SIMSON on Fritz, NHR@FAU.
% Domain size Lx=8*pi*H, Lz=3*pi*H
% grid size: 1440*161*864
% all quantities are reported in outer units, i.e., normalized by bulk velocity, Ub, and channel half-height, H.
% y, U, V, W, u'u', v'v', w'w', u'v', u'w', v'w', dU/dy
  -3.9259816e-02	   1.1406616e+00	   7.4266681e-21	   1.6648684e-04	   1.9034228e-03	   1.1920201e-03	   1.1742467e-03	  -1.1412873e-04	   5.7742734e-07	   5.7493272e-07	   3.4572467e-02	
  -1.9633692e-02	   1.1411652e+00	  -2.4477296e-20	   1.7768663e-04	   1.8770954e-03	   1.1871159e-03	   1.1638693e-03	  -5.7924062e-05	   2.2842088e-07	   5.2657442e-07	   1.6799989e-02	
   0.0000000e+00	   1.1413220e+00	  -8.7466453e-21	   1.9254640e-04	   1.8678727e-03	   1.1856841e-03	   1.1600264e-03	  -1.7009972e-06	   2.4422166e-07	   4.4732004e-07	  -8.6915951e-04	
   1.9633692e-02	   1.1411292e+00	   7.1504035e-21	   2.0731452e-04	   1.8757101e-03	   1.1876469e-03	   1.1632602e-03	   5.4421903e-05	  -8.6541436e-08	   4.5630410e-07	  -1.8778950e-02	
   3.9259816e-02	   1.1405862e+00	   9.3037032e-21	   2.1649438e-04	   1.9009092e-03	   1.1928923e-03	   1.1733622e-03	   1.1042228e-04	  -2.8970316e-07	   5.7013913e-07	  -3.6490966e-02	
   5.8870804e-02	   1.1397013e+00	   2.7364799e-21	   2.1298535e-04	   1.9429060e-03	   1.2014521e-03	   1.1902158e-03	   1.6645577e-04	   4.2879215e-07	   6.6242725e-07	  -5.3651228e-02	
   7.8459096e-02	   1.1384858e+00	   1.4395814e-20	   1.9787851e-04	   2.0002901e-03	   1.2133945e-03	   1.2128585e-03	   2.2253751e-04	   1.7235880e-06	   7.9191319e-07	  -7.0427370e-02	
   9.8017140e-02	   1.1369467e+00	  -1.0412573e-20	   1.8210444e-04	   2.0719527e-03	   1.2286130e-03	   1.2412762e-03	   2.7860614e-04	   3.1311013e-06	   9.9313827e-07	  -8.6873990e-02	
   1.1753740e-01	   1.1350943e+00	  -1.4336341e-20	   1.6886708e-04	   2.1568636e-03	   1.2469937e-03	   1.2761273e-03	   3.3448068e-04	   4.4516370e-06	   1.1593155e-06	  -1.0288478e-01	
   1.3701234e-01	   1.1329379e+00	  -7.2017774e-21	   1.5666987e-04	   2.2539615e-03	   1.2685636e-03	   1.3173680e-03	   3.9038192e-04	   5.6075398e-06	   1.2881018e-06	  -1.1844997e-01	
   1.5643447e-01	   1.1304915e+00	  -1.3903819e-20	   1.4744296e-04	   2.3616904e-03	   1.2933285e-03	   1.3646468e-03	   4.4629867e-04	   6.4942163e-06	   1.2543239e-06	  -1.3341400e-01	
   1.7579628e-01	   1.1277679e+00	   1.1100685e-20	   1.4425527e-04	   2.4786691e-03	   1.3211682e-03	   1.4170985e-03	   5.0223050e-04	   6.9751517e-06	   9.7596611e-07	  -1.4776384e-01	
   1.9509032e-01	   1.1247857e+00	  -1.1500293e-20	   1.4401385e-04	   2.6044430e-03	   1.3519491e-03	   1.4741869e-03	   5.5808639e-04	   7.2420631e-06	   5.6361721e-07	  -1.6134024e-01	
   2.1430915e-01	   1.1215544e+00	   2.0186185e-20	   1.4666354e-04	   2.7382149e-03	   1.3855555e-03	   1.5353258e-03	   6.1384482e-04	   7.8075298e-06	   3.1211980e-07	  -1.7489414e-01	
   2.3344536e-01	   1.1180824e+00	   1.1105378e-20	   1.5183244e-04	   2.8782772e-03	   1.4218317e-03	   1.6002358e-03	   6.6958505e-04	   8.9272965e-06	   3.3890116e-07	  -1.8787831e-01	
   2.5249158e-01	   1.1143860e+00	   4.1816984e-21	   1.6246176e-04	   3.0232115e-03	   1.4605067e-03	   1.6688078e-03	   7.2520842e-04	   9.9871090e-06	   4.7209823e-07	  -2.0010894e-01	
   2.7144045e-01	   1.1104870e+00	   8.6296456e-21	   1.7619297e-04	   3.1725360e-03	   1.5011828e-03	   1.7405453e-03	   7.8063831e-04	   1.0019279e-05	   5.6276363e-07	  -2.1131432e-01	
   2.9028468e-01	   1.1064032e+00	  -1.0024599e-20	   1.8901514e-04	   3.3258559e-03	   1.5436385e-03	   1.8144985e-03	   8.3577270e-04	   9.1007798e-06	   5.5845311e-07	  -2.2204092e-01	
   3.0901699e-01	   1.1021484e+00	  -1.5113381e-20	   2.0026145e-04	   3.4817485e-03	   1.5876567e-03	   1.8906313e-03	   8.9060801e-04	   7.6615185e-06	   6.1371733e-07	  -2.3216007e-01	
   3.2763018e-01	   1.0977345e+00	  -7.6647790e-21	   2.0951899e-04	   3.6391764e-03	   1.6333470e-03	   1.9696241e-03	   9.4510078e-04	   5.6992467e-06	   8.9739450e-07	  -2.4210166e-01	
   3.4611706e-01	   1.0931693e+00	  -2.4515274e-20	   2.1862984e-04	   3.7981451e-03	   1.6807647e-03	   2.0503798e-03	   9.9923443e-04	   3.8002548e-06	   1.0147627e-06	  -2.5176647e-01	
   3.6447050e-01	   1.0884595e+00	  -2.8919449e-20	   2.2384197e-04	   3.9588975e-03	   1.7295359e-03	   2.1331175e-03	   1.0528800e-03	   2.2851554e-06	   8.2955557e-07	  -2.6148585e-01	
   3.8268343e-01	   1.0836114e+00	  -2.0273715e-20	   2.2267730e-04	   4.1213484e-03	   1.7792002e-03	   2.2178256e-03	   1.1058310e-03	   1.0008404e-06	   4.6035073e-07	  -2.7078553e-01	
   4.0074883e-01	   1.0786391e+00	   1.1175822e-20	   2.1481693e-04	   4.2849211e-03	   1.8295452e-03	   2.3038263e-03	   1.1579860e-03	  -5.5971647e-07	   5.0770300e-08	  -2.7970842e-01	
   4.1865974e-01	   1.0735474e+00	   1.8138347e-20	   2.0090172e-04	   4.4477584e-03	   1.8806258e-03	   2.3914304e-03	   1.2092845e-03	  -1.6821430e-06	  -4.0519161e-07	  -2.8896973e-01	
   4.3640924e-01	   1.0683326e+00	  -1.8239639e-21	   1.8078095e-04	   4.6103148e-03	   1.9324523e-03	   2.4804723e-03	   1.2600854e-03	  -2.4454450e-06	  -8.4956976e-07	  -2.9865112e-01	
   4.5399050e-01	   1.0629979e+00	   2.9773747e-21	   1.5172154e-04	   4.7727413e-03	   1.9849594e-03	   2.5706525e-03	   1.3104571e-03	  -3.3906594e-06	  -8.8737096e-07	  -3.0822149e-01	
   4.7139674e-01	   1.0575481e+00	  -2.7516865e-20	   1.1919704e-04	   4.9364902e-03	   2.0380000e-03	   2.6614392e-03	   1.3603224e-03	  -4.0199846e-06	  -4.9596055e-07	  -3.1803252e-01	
   4.8862124e-01	   1.0519846e+00	  -2.9342826e-21	   9.4337025e-05	   5.1018682e-03	   2.0912698e-03	   2.7512770e-03	   1.4095018e-03	  -4.0022321e-06	   1.7985480e-07	  -3.2802583e-01	
   5.0565737e-01	   1.0463099e+00	  -1.0247141e-20	   8.1588699e-05	   5.2688013e-03	   2.1444576e-03	   2.8393300e-03	   1.4582353e-03	  -3.8164433e-06	   7.0228684e-07	  -3.3815398e-01	
   5.2249856e-01	   1.0405324e+00	   1.8310240e-21	   7.9563532e-05	   5.4352353e-03	   2.1974033e-03	   2.9272021e-03	   1.5063981e-03	  -4.3703571e-06	   9.9889002e-07	  -3.4802579e-01	
   5.3913832e-01	   1.0346518e+00	  -1.0680388e-21	   8.5734225e-05	   5.6007873e-03	   2.2501153e-03	   3.0155089e-03	   1.5540631e-03	  -4.7311619e-06	   1.1811369e-06	  -3.5905036e-01	
   5.5557023e-01	   1.0286566e+00	   2.0341726e-20	   9.7563485e-05	   5.7663337e-03	   2.3024383e-03	   3.1035191e-03	   1.6012412e-03	  -4.8180776e-06	   1.2252480e-06	  -3.7066330e-01	
   5.7178796e-01	   1.0225496e+00	   7.3371186e-21	   1.0729561e-04	   5.9321467e-03	   2.3541523e-03	   3.1902487e-03	   1.6477987e-03	  -4.7028167e-06	   1.1201009e-06	  -3.8259855e-01	
   5.8778525e-01	   1.0163329e+00	   1.0820419e-20	   1.0932911e-04	   6.0987145e-03	   2.4049913e-03	   3.2749983e-03	   1.6938478e-03	  -3.8960974e-06	   1.0422338e-06	  -3.9455944e-01	
   6.0355594e-01	   1.0100171e+00	   1.7209600e-21	   1.0476616e-04	   6.2656220e-03	   2.4549058e-03	   3.3595760e-03	   1.7391215e-03	  -2.8578084e-06	   1.1446722e-06	  -4.0654052e-01	
   6.1909395e-01	   1.0036026e+00	  -2.8065868e-21	   9.8063859e-05	   6.4332846e-03	   2.5040830e-03	   3.4451462e-03	   1.7834386e-03	  -2.0309961e-06	   1.2934952e-06	  -4.1922435e-01	
